물리학실험 2,박홍규,23,Fall,5.0,보고서가 2개가 되고 나서 정말 편해진 것 같습니다 
물리학 2,차국린,21,Fall,4.0,"교수님 연세가 좀 있으시고 수업이 아주약간 지루한면이 있긴 한데 그래도 잘가르치십니다.
전 들을만 했어요
대면이었으면 더 좋았을 것 같다는 생각이 드네요
중간고사랑 기말고사 전부 쉽게 나와서
실수를 자주하는 저는 감점을 많이 당해서 학점이 처참합니다..
과제 열심히 하시면 시험공부는 자동으로 됩니다."
물리학실험,정현석,20,Spring,4.0,"싸강이라 직접 실험을 안해서 편하긴 했지만, 매주 있는 보고서가 좀 많이 힘들었음. 그래도 물리 노베인데 매뉴얼이랑 검색 조금 하면 따라가기 벅찬 내용은 전혀 아니었음"
물리학실험,정현석,19,Spring,3.0,"걍 족보 받으셈

실험은 다 족보빨이야~~

.
.
.
.
."
물리학실험 1,정현석,22,Spring,5.0,"조교님 great!
Pass fail이 좋다"
물리학실험 1,차국린,23,Spring,5.0,"솔직히 화실 생실에 비하면 그냥 개꿀같은데?
보고서만 실험보고서 양식 맞춰서 들어갈 내용 다 들어가게 쓰면 크게 문제될일 없을듯"
물리학실험 1,차국린,23,Spring,5.0,"조교 바이 조교
그렇지만 조교님 좋았음 고학번이라 U뜨면 진짜 자살 마려울뻔 했는데 다행히 구조됨
뭐든지 적당히 하면 S는 주는듯
근데 솔직히 할거 다하면 S줘야하는게 아닐까 싶음 이것도 상대평가로 U주면 평가방식 왜 바꾼거임?
그냥 뻘소리였구요….필수과목 빨리 해치우세요 후배님들"
물리학실험 1,차국린,23,Spring,5.0,"'대황창민'

바로 그. 그는 그저 god이다.
퀴즈? 그것은 잠깐의 끄적임으로 만점을 주는 것.
벌써 나왔어? 소리 나오는 빠른 채점.
레벨이 다르다 그는. 

보고서 점수 좀 짠데 어차피 상대평가라 ㄱㅊ
고민거리 있을 때 질문하면 다 대답 바로바로 해주시고
서울대 첫 학기였는데 너무 산뜻한 출발.

놀랍게도 인스타도 하시고 오픈채팅방도 하시는 MZ
라이브 방송으로 기타 쳐주실 것 같은 인싸"
물리학실험 1,김수봉,19,Spring,2.0,조교가 퀴즈 난이도 조절을 못함. 실험도 도움 안되고 피드백도 별로
물리학실험 1,김수봉,19,Spring,3.0,"조교가 너무 별로였음
불친절의 끝이며
학점도 좋게 주진 않음
노피드백"
물리학,홍성철,21,Fall,1.0,"피할 수 있다면 피하는 게 상책인 강의.
물리 2 수준으로 한다고 말한지 이틀만에 선적분, 면적분 나옴."
물리학,홍성철,21,Fall,3.0,"물2 수준으로 시험 내신다고 하시긴 하는데, 미분방정식을 풀어야하는 문제도 있었어요. 물2 수준으로 수업한다고 하시지만 면적분 선적분도 자연스럽게 꺼내시니까 물리를 잘 알고 있는 분들에게 추천드립니다. 성적은 적당히 잘라서 주시긴 하는 것 같아요"
물리학,홍성철,21,Fall,3.0,"수업 개어려움.... 이번 학기는 쉽게 고등 물2 수준으로만 하시겠다고 오티때 말씀하셨는데 전혀 아니었던 것 같다ㅎ 그리고 강의력이 진짜 별로고 글씨체가 특히 악필이라서 수업을 열심히 듣기가 너무 힘듦.
과제도 한 학기 동안 6번 있었음. 
나는 중간고사+기말고사+과제6번 다 합친 800점 만점에 총 205점 맞았을 정도로 물리 개못하는 사람인데 C+받았음. 아마 적당히 잘라주신 듯...?"
물리학,홍성철,21,Spring,4.0,"시험+과제+출석 전체 2등=A0... 수강생은 대충 드랍 포함 50명 좀 넘었던듯함. 235는 아닌거같고 343인거같은데 쁠제마가 자기마음대로인듯함.

2등인데 에제떴다는걸 제외하고 생각하면 들인 노력 대비 학점 자체는 잘 나옴. 과제만 성실히 하고 시험은 평균만 가도 에마는 나올듯함."
물리학,홍성철,21,Spring,4.0,"새내기인데, 개인적으로 이 강의를 그대로 2-3학년때 들었다면 굉장히 강의가 좋았을것이라고 생각합니다. 단지 이 강의 수강생 대부분이 일반물리를 배우지 않은 새내기여서 문제였고요.
시험과 과제 난이도는 무난한편이었고, 높은 악명보다는 그래도 좋은점을 꽤 보았습니다.
참고사항이 있다면 수업때 꽤 많은 내용을 다루지만 시험에 나오는건 일반물리 내에서 나왔으니 참고하시길 바랍니다."
물리학,홍성철,21,Spring,3.0,"다른 학우들의 강의평처럼 처참한 수업은 분명 아니라고 생각합니다
1학년 수업이니만큼 첫수업때 수학 물리에서 학생들이 어느 정도 지식을 가지고 있는지 확인하고 그 수준에 맞춰 강의를 해주십니다
수업 자료나 시험 등이 전부 영어로 진행되지만, 공부하는 입장에서 이 부분은 긍정적이라고 봅니다
물론 수업 진행은 한국어로 진행하십니다
과제는 꽤 쉬운 편이며 하는데 무리는 없습니다
시험 난이도 또한 무난한 편이며, 적당히 공부했다면 잘 나올 수 있습니다
출석은 그 날 수업이 마무리되고 퀴즈를 올리시는데, 그 퀴즈를 풀어야 출석으로 인정됩니다 이게 꽤 귀찮습니다
아쉬웠던 부분은 강의 자료를 따로 올려주시지 않고 필기와 준비하신 자료를 줌으로밖에 보지 못하는 점
중간고사를 매우 늦은 타이밍에 본다는 점
과제에 대한 피드백이 없다는 점
이 정도입니다
이를 제외하고는 무난한 강의이며 쓰레기같은 강의는 절대 아니니 굳이 피해가지 않으셔도 됩니다"
물리학,홍성철,21,Spring,1.0,"절대 듣지 마세요. 수업이 이해가 도저히 되지 않습니다. 갑자기 배우지도 않은 내적 적분을 하며, 물리학 1, 2 로 나뉘어진 수업에서 1년동안 진행할 과목을 1학기만에 진행하는 수업입니다. 그런데 수업을 자세하게 하지도 않고 과고, 영재고에서나 배운 내용을 학생들이 당연히 알고 있다는 전제 하에 수업을 진행합니다. 일반고, 자사고를 나온 학생으로써는 도저히 이해할 수가 없습니다. 심지어 거의 매주 과제를 주시는데 과제를 푸는데 시간이 정말 오래 걸립니다. 심지어 교재도 영어로 되어 있어서 책 내용도 해석하는데 정말 오래 걸립니다. 이 교수님 추천한 친구 명치 마렵습니다...."
물리학,홍성철,21,Spring,1.0,물리 안 한 예과생인데 못 따라가서 허우적대고 있습니다 절대 듣지 마세요 교수님 뭐라고하시는지 하나도 모르겠고 매주 과제도 있고 영어로 쌸라쏼라하시는데 그냥 외계어 그리고 수업 초반에 저는 어렵게 수학적으로 가르칠거다 하시는데 괜히 겁 주는 게 아니고 ㄹㅇ진짜니까 제발 다른 교수님 수업 들으세요
물리학,홍성철,21,Spring,1.0,"매주 과제 있습니다.
수업도 너무 어렵고 영어까지 섞어 쓰셔서 더 헷갈리는 듯.
절대 듣지마세요"
물리학,홍성철,20,Fall,5.0,그렇게 학점 빡빡하게 주시는건 아님. 다만 쁠제마를 나누는 기준이 절대적임. 수학 좀 한다 그러면 A+은 어렵더라도 나머지 받아가는건 괜찮음. 일반물리를 순서대로 나가는건 아님.
물리학,홍성철,19,Spring,5.0,영어로 수업하시지만 재미있고 교재에서보다 더 심화된 내용을 다루는 수업입니다. 물리 좋아하시고 선적분같이 수학 스킬 좀 알면 매우 유익한 수업입니다.
물리학,홍성철,19,Spring,2.0,과제는 양이 많고 자주 나오지만 교재 뒤에 CD가 있는데 답이 다 있기 때문에 노동만 한다면 큰 어려움은 없어요. 다만 가끔 틀린 문제가 있고 답이 없는 문제도 있어요. 학점 비율은 일단 넉넉하게 주시진 않아요. 학점 잘 받고 싶으면 거의 1등 하거나 다른 강의를 듣는 게 좋을 것 같아요. 물리학을 심도 있게 배우고 싶은 학생이면서 기본적으로 고등학교 수준 이상의 미적분을 알고 계신 분들이 들으시면 좋을 것 같아요. 약간 교수님께서 학생들을 과대평가 하셔서 난생처음보는데 고등학교에서 다 배운 거지 않냐고 하시면서.... 그래도 교수님 정말 착하시고 귀여우시고 하신데... 그리고 문장에서 조사빼고 다 영어입니다. 아예 영어로 강의하셨으면 좋겠어요. 그리고 필기 속 영어글자를 뒷자리 쪽에선 인식하기 힘들어요. 시험은 중간 기말 모두 증명 형식이고 문제수가 굉장히 적고 쉽지도 않아요. .
물리학,홍성철,19,Spring,1.0,"과고, 영재고출신 학생들을 위한 강의.
난생 처음보는 적분법에 행렬 테크닉까지
게다가 나가는 속도는 다른 교양물리학보다 훨씬 빨라서 이를 따라가기 벅참.
마지막으로 학점을 보면 충격 그자체"
물리학,홍성철,19,Spring,3.0,성적이 생각보다 낮아서 다들 화나신 듯 한데 드미포 235는 아니에요 드포에 에이랑 비 합쳐서 7맞췄는데 마몰인 듯 합니다 (제가 재수강하려고 기말던지고 드랍자 포함 하위 30퍼 경계떴는데 B-뜸)  이러나 저러나 마몰이라 교양치고 성적 낮게 주는 건 맞으니 피해가세요.. 시험은 문제 수가 너무 적고 (4문제) 약간 증명 위주여서 공식 안다고 풀 수 있는 시험이 절대 아닙니다ㅠ 수학 잘하셔야 해요.. 영어 사용하시는 건 이과 과목 특성 상 어쩔 수 없는거라 전 별 생각없었는데 필기 휘날리시는 건 알아보기 힘들어서 좀 불편했어요 수업 자료가 전혀 제공되지 않고 100% 판서입니다 과제는 책 연습문제 몇개 푸는 거라 어렵진 않은데 자주 나와서 귀찮고 시험 문제랑 완전 동떨어져 있어요 정리하자면 내용이 어렵고 성적이 잘 안나오니 피해가세요!
물리학,홍성철,19,Spring,1.0,"개쓰레기 같은 수업
이 교수님 수업을 고려하고 있다면 다시 한번 생각하세요
고등학교 수준의 물리를 알고 있다면 이해할 수 있다? 개씹소리고 일반물리 다 떼고 와야 이해하실 수 있습니다
쓸모없는 과제 개많이 내고 학점 개깐깐하게 주고
글씨체 개똥이라서 뭔소린지 하나도 못알아보고 자신의 지적 능력을 과시하려는건지 말에 일부러 영어를 계속 섞는데 들을 때 마다 너무 화가 치밀어 올라옵니다
듣지마세요"
물리학,홍성철,19,Spring,2.0,"학점은 드포 235에 마몰인것 같고 시험은 영어입니다.
교수님이 출장가셨을때 조교님이 수업하셨는데 그 부분 시험에 안 나올줄 알고 한번도 안보고 갔는데 나왔네요.
수업은 물리학을 수학으로 설명한다고 생각하시면 될것 같아요. 수업만 듣고는 따라가기 어렵고 열심히 필기한거 읽어보시면 이해가 가긴 합니다. 근데 수업내용이 워낙 방대하고 시험은 4문제만 나와서 운 나쁘게 공부안한데서 나오면 공부한 보람이 사라지는 기분이에요. 중간때는 증명위주로 나왔는데 기말에는 아니었어요.

물리학을 수학으로 듣고 싶고 근본적으로 호기심이 있으신 분, 교양보다 어렵게 물리공부하고 싶으신분께 추천합니다. 근데 학점이 너무 짠 것 같아요.."
물리학,홍성철,19,Spring,3.0,"1. 배워가는거를 포기하면 편함. 수업에서 요구하는 지식 수준이 고등학교 수준을 훨-씬 벗어남. 그리고 글씨 못알아보겠음.
2. 시험은 나올법한 유도과정 달달 외우면 어느정도 나옴. 반타작만 해도 다같이 못하기 때문에 ㄱㅊ음.
3. 숙제는 적지는 않은데 매우 쉬움. 숙제 내고 반납 안해줌.
4.출결은 종이출석부
3. 19/100에서 A-뜬거보면 드포 235거나 드미포인듯"
물리학,홍성철,19,Spring,4.0,"영어로 배우는 물리를 가장한 미적분학입니다.

1. 교수님은 고등학교에서 뭘 배우는지 잘 모르십니다. 단순한 적분이죠~라고 하시면서 선적분, 면적분 남발하십니다. 고등학교에서 divergence, curl에 대해 배우셨나요? 교수님은 여러분들이 일반물리학을 떼고 오셨다고 믿습니다.

2. 출석은 종이 돌려서 출튀, 대출하기 좋습니다.

3. 시험은 일반물리학이나 강의교재에 수록된 일반적인 문제와 아무 연관이 없습니다. 구 관성모멘트 유도하기, 유체역학에서의 paradox해결하기, 축전기 안의 유전체를 밀었을 때 물리량을 함수로 표현하기 등이 나옵니다. 수업에서 나오는 유도과정 자체가 시험에 나오고, 상당히 근본적인 문제가 나오기 때문에 당대의 물리학자에 빙의된다는 느낌으로 공부하셔야 합니다. 물론 시험은 영어로 나옵니다.

4. 교수님은 상당히 귀엽고 젠틀하고 지적이고 배려심이 깊으십니다. 때문에 모든 단점을 커버하실 수 있고, 교수님 하나만으로도 여러분은  이 강의를 들어야할 이유를 갖게됩니다.


5. 성적은 매우 짭니다."
물리학,홍성철,19,Spring,1.0,그냥 듣지 않는걸 추천. 좋아하던 물리도 싫어지게 생김
물리학,홍성철,19,Spring,2.0,"F폭격기는 아니에요. 왜냐면 F는 거의 안 주는 것 같거든요.
그런데... A에서 쁠제마 비율도 박살나고, 적어도 343은 아닙니다! 235 드랍 포함인데, 쁠제마를 너무 깐깐하게 주는 것 같네요. 조교님들은 착하시구 좋으신 분들이셨고, 교수님도 착하기는 하신데 ㅎㅎ.... 수업이 난잡하고 어려워서... 엥간하면 BC 줍니다. A받기는 디게 어렵고, A+은 이번에 1명? 2명? 몰라요 ㅎ 그래도 B+ 범위는 널널한 듯 해요!

일반고, 물리1, B+, B⁰로 만족하고 싶다? 이 수업 들으세요!
물론 다른 수업이 훨씬 더 나ㅇ"
물리학,홍성철,19,Spring,2.0,"수업이 많이 어렵습니다. 제가 고등학교때 물리2를 선택하지 않았던 이유도 있었지만, 수능과목으로 물2보고 온 친구도 어렵다고 하더군요. 그리고 과제가 어렵지는 않지만 자주 있어요. 시험은 과제랑 엄청 다르니 필기 잘 보시면서 공부하는 것을 추천합니다. 

그냥 다른수업 듣는것을 더 추천합니다"
물리학,홍성철,19,Spring,1.0,"1. 출석부를 돌려 스스로 출석체크를 하게 한다. 덕분에 대리 출석하기에 매우 편하다. 가끔 조교님이 수업하시면 조교님은 랜덤으로 몇 명 출석 부른다.

2. 수업이 매우 어렵고 영어로 진행된다. 물1만 듣고 온 나로서는 감당 불가능인 수준이었다. 공부를 해도 공부를 안해도 점수가 비슷하게 나온다.

3. 숙제가 꽤 있다. 교재 각 장 뒷부분에 있는 문제를 풀고 제출하는 것이 숙제다. 한 학기 동안 아홉 번의 숙제를 내주셨다. 대부분 답지를 보고 베낀다."
물리학,홍성철,19,Spring,1.0,수업 어렵고 학점도 드미포 235에 쁠몰을 넘어선 마몰;
물리학,홍성철,19,Spring,1.0,"1학년 수준의 수업이 아니고
판서는 못하시며
과제도 더럽게 자주 올라오고
성적은 드미포 235^^"
물리학,홍성철,19,Spring,1.0,"1.수업이 어려움. 본인도 알고 계심. 그런데 고등학교가 무슨 기관인지 잘 모르시는듯. 단순히 적분이죠 라고 하시는데 면적분 선적분 남발하심.
2.영어 쓰심. 근데 글씨 못쓰셔서 알아보기 힘듦. 말할 때 여러분들이 이 class를 attend한다면 이 class를 attend again 하는 것이 obvious합니다. 용어 섞어서 이런 식으로 말씀하심.
3. 수업시간에 실수 많으심. 계산실수뿐 아니라 x축에 대해 계산하는데 y값이 변함.
4. 과제 어렵지는 않은데 시도때도 올라옴.
5. 시험문제 영어임. 시험 공부 하면서 영어 공부를 덤으로 할 수 있음.
6. 학점 잘 안주심. 에타에 15/100이 A- 받았다고 올라옴. 235거나 드미포거나 둘 다거나 본인만의 기준이 있으신듯.

추천: 
난 일반물리학을 모두 다 알아서 그 이상을 교양에서 배우고 싶다.
나의 물리학적 재능의 한계를 측정하고 싶다.
물리공부와 영어공부를 같이 하고 싶다.
글씨체 해독을 즐긴다.

비추천:
위에 해당하지 않는 모든 사람들.

한줄평: 도망쳐."
물리학,홍성철,19,Spring,1.0,"1/100 홀로 A+ㅋㅋㅋㅋ
15/100 A- ㅋㅋㅋㅋㅋ̆̈ㅋ̆̎ㅋ꙼̈ 단학기 물리학인데 235 드미포로 뿌린듯함 진짜;; 새내기 학점 탈탈 털려버렸네"
물리학,홍성철,19,Spring,4.0,출석을 종이로 돌려서 천하제일 대리출석 대회임. 다른 분 말씀처럼 물리를 아주 잘 하거나 못 하면 유리한듯 합니다. 단학기동안 책 한 권 진도를 다 나가는 엄청난 수업 진행 속도. 책보다 어렵게 가르쳐서 드랍자가 꽤 됨. 시험은 수업시간 내용을 꾸준히 하면 어느정도 풀 수 있으나 수업이 쉽디는 않음. 웬만한 내용 다 영어로 진행되니 고등학교 물1물2 잘했다고 들어와도 아해 못할 가능성 높습니다.
물리학,홍성철,19,Spring,5.0,물리를 아주 잘하거나 잘 못하면 유리한 과목. 변수 하나하나에 집중을 많이 하셔서 증명 자체는 어려우나 마음을 비우고 공식만 외워도 어느정도 점수는 나와요.
물리학,홍성철,19,Spring,5.0,물리 못해도 알려주는거  열심히 공부하면  되는듯.
물리학 1,노태원,21,Spring,4.0,교수님 정말 좋은 분이십니다. '가르친다는 것'에 열정이 많으시고 문제 푸는 과제가 많지만 심하게 부담되는 수준은 아닙니다. 학점이 후하진 않았다는 말을 동기들로부터 들었지만 시험문제도 어느정도 대비할 수 있는(?) 수준이었다고 생각합니다. 다른 사람들은 동의하지 않을 수 있지만 저는 전반적으로 강의에 만족했습니다.
물리학 1,노태원,21,Spring,1.0,문송기 교수님이라는 개씹상위호환이 존재하는 한 이 강의를 좋게 볼 수가 없음. 걍 물리 들을거면 무조건 문송기교수님 들으세요.
물리학 1,노태원,21,Spring,3.0,교수님은 매우 좋고 수업도 열정적으로 하시는데 왠지 학기 끝나고보니 남는게 없는 느낌.. 과제 엄청많고 어려움. 시험도 개인적으로 정말 어려웠음. 꿀강이라고는 못하는 강의
물리학 1,노태원,21,Spring,2.0,웬만하면.. 피하셈. 교수님의 성품은 좋으나 과제도 많고 딱히 얻어 가는 게 없음
물리학 1,노태원,21,Spring,2.0,"쁠몰 절대 아닙니다. 매주 학습지 나가는데 이건 그렇다 쳐도 과제랑 시험이랑 잘 연결이 안되는 기분입니다. 이미 물리 잘하시는분들만 와서 듣기를 권장하고, 학점 10%씩 정말 칼같습니다."
물리학 1,노태원,21,Spring,4.0,"교수님은 좋은 분이신데, 수업 로드+과제가 많았습니다. 매 수업마다 필기를 해야 하고, 비중이 크진 않지만 퀴즈도 있어서 열심히 들어야 했습니다. 시험은 수업 내용+과제를 위주로 공부하면 어느 정도는 거의 다 풀 수 있는 정도로 나왔습니다."
물리학 1,노태원,21,Spring,3.0,"학점이 매우 칼같습니다...
각각의 학점을 10%씩 짤라주시는 듯 싶습니다.(1학년 교양 찌고는 짠 편이라고 생각합니다)
시험은 쉬운 문제도 나오다가 갑자기 이게 일반물리에서 볼법한 수준의 문젠가? 싶은 문제들도 나옵니다.
과제는 매주 나오는데 그냥 인터넷 찾으면 다 있으니까 인터넷에서 답 맞춰보고 내시길 바랍니다."
물리학 1,노태원,21,Spring,3.0,"공부안해서 학점안나온건 할말 없지만....
과제가 많아요....ㅠㅠ chegg나 slader 쓰면 나오긴 합니다
교수님은 인자하시고 좋으신데 과제...."
물리학 1,노태원,21,Spring,3.0,"누가 쁠몰이랫노 아ㅋㅋ
과제는 열심히 구글링하면 되긴 하는데 그래도 시간 꽤나 잡아먹고요
시험 호락호락하지 않습니다ㅋㅋㅋ 전반적으로 공부 열심히 해야 되는 강의..
교수님 사람 정말 좋으시고 강의 퀄도 무난히 좋은 편인데 꿀강은 절대 아님 ㄹㅇ"
물리학 1,노태원,20,Spring,3.0,"코로나때문인지 학점은 결과적으로 나름 잘 줬는데 내용이 빡셌음.
과제는 양이 많은데 다 할리데이 아니면 서웨이에서 가져온 문제들이라 뒤져보면 답 찾을 수 있음.
시험은 강의내용에 비해서 많이 어렵고, 특히 기말고사 채점이 짠 편이었음."
물리학 1,노태원,20,Spring,4.0,"내성적이 이...이게뭐노
강의내용은 쉬운데 시험은 초월적인 것들이 나오곤 함. 매주 나오는 과제에 투자한 시간이 허무해지고있음. 효과적으로 본인의 재능수준에 좌절하는게 가능하고 이미 갖고있는 내공이 좀 있어야 좋은 성적 받을 수 있는듯"
물리학 1,노태원,20,Spring,5.0,"고등학교 물리2를 듣긴 했지만, 물리를 못한다면 듣기에 좋다."
물리학 1,노태원,19,Spring,4.0,"시험에 항상 오류가 있을 수 있다는걸 감안하고 시험을 봐야한다.  실제로 세 번의 시험 모두 시험문제나 업로드된 풀이에 오류가 있었다. 점수가 예상보다 낫다면, 그냥 채점에 문제가 있는 것이니 꼭 클레임 갈 것.(점수합산이 잘못되어서 점수가 더 낮게 나온적도 있다.)
시험문제 계산 쓸데없이 더러운게 많다. 솔직히 이래야만했나 싶다. 깔끔했던 고등학교 시험문제는 잊자.
과제는 매주 있긴 한데 죄다 할리데이다. 그냥 할리데이 솔루션 pdf 다운받아서 베끼면 된다.(9판)"
물리학 1,노태원,19,Spring,4.0,"과제 11개-어디 교재에서 가져온거라 솔루션 찾으면 나옴. 답 꼭 친구랑 맞춰보고 제출할 것
시험 3개-과제 변형 중심, 갈수록 쉬워짐
다른 물리학하는 애들이 하는 시뮬같은거 없는게 큰 장점
수업 안듣고 강의노트만  훑고 숙제만 꼬박꼬박해가도 에제 나옴"
물리학 1,노태원,19,Spring,5.0,열심히  한만큼 학점이 나오는 강의였다고 생각합니다
물리학 1,노태원,19,Spring,5.0,이렇게 자세하고 열정적으로 가르치시는 분은 처음 봅니다. 과제 매주 재밌게 풀었고 그 과정에서 자연스럽게 실력이 쌓이는 걸 느꼈습니다. 시험도 3번이라 한 번 미끄러졌다고 해서 학점 망하고 그런 일 없어요. 문항들은 강의 노트에서 중요하다고 말씀하신 부분에서 나오니까 체크해두세요. 다음 학기 물리학 들으실 분들께 킹태원 프로페서의 명강의를 추천드립니다.
물리학 1,노태원,19,Spring,4.0,과제 많고 내용이 좀 어렵긴 하지만 일단 드포이거나 쁠몰인듯
물리학 1,노태원,19,Spring,4.0,"A+로 몰아주는 거 같아요. 등수 보고 A0 예상했는데 + 받았습니다. 과제 매주 나와서 빡세니까 답 맞춰볼 친구랑 같이 듣는 걸 추천해요. 시험은 쉬워서 변별력이 없습니다. 조교 중 한 명이 매 시험마다 오류 있는 문제를 내거나, 답안을 잘못 작성했습니다. ETL에 올라오는 답안 확인 후, 이의 제기 하는 걸 추천합니다."
물리학 1,노태원,19,Spring,4.0,"강의 자체는 아주 좋음 딱히 흠잡을데도 없고 교수님도 성격 좋으심
과제는 일주일에 한번씩 11번, 10문제씩 푸는걸로 나옵니다 매주 하느라 좀 힘듦
시험은 좀 쉬운편이라 성적 진짜 잘받아야합니다. 평균은 낮게나오지만 상위권이 워낙 조밀해 A받으려면 던지는시험없이 꾸준히 평균보다 많이 높게 받아야함
다시말하지만 과제 빡셈 할자신없는분들은 듣지마세요"
물리학 1,노태원,19,Spring,4.0,"숙제가 많다. 
시험은 그렇게 어렵지는 않음
숙제점수 조금씩 깎이니까 등수 훅훅 떨어짐
솔루션 보고 베끼세요 무조건 ㅠ"
물리학 1,노태원,19,Spring,5.0,"과제가 11번인데 시험 준비하고 복습하면서 하면 괜찮은거 같아요
오히려 몰아서 벼락치기 하는거 보다 건강에 좋은거 같은 기분
같이 답맞춰볼 친구 있는게 좋아요 독강은 쫌 힘든 강의고
처음에는 구글링 해도 답 안나오는 이상한 문제들 주시더니 나중에는 귀찮으신지 그냥 할리데이 문제 주시더라고요
처음 시험 평균 이하로 개망하고 두세번째꺼 거의 만점 가까이 받고 과제 거의 다 맞았더니  상위 23프로로 에마나왔습니다 학점은 10프로씩 딱 잘라주시는거 같아요
밑에 학점 안나온다하는건 교수님 탓이 아니라 모집단 문제인듯
시험은 과제 열심히 하고 교수님이 수업때 유난히 좋아하시는 거 몇개만 공부하면 잘 볼 수 있는데 처음에는 뭐가 나올지 몰라서 할리데이 연습문제만 풀다가 망한거 같음... 과제 열심히 보세요"
물리학 1,노태원,19,Spring,4.0,"일단 과제가 꽤 있습니다.
개인적으로는 과제하면서 공부가 되어서 큰 손해는 아니라고 생각합니다.

근데 시험문제가 약간 어렵습니다.
일반물리 시험인데 설마 감쇠진동 나오겠어 했는데 나오더라고요
근데 또 고인물들이 많아서 A+받을 애들은 거의 95점 이상 받아야 합니다.

학점은 A+부터 D+ 대략적으로 10%씩 끊어서 주시는 것 같았습니다.
그나마 다행인 건 드랍자 포함이라는 것 정도"
물리학 1,노태원,19,Spring,3.0,"교수님의 열정은 꽤나 대단하시나, 물리를 한 번이라도 안 해본 사람이라면 찬절한 강의는 아닌듯 하다. 그리고 시험문제와 과제 사이의 간극이 조금 존재."
물리학 1,노태원,19,Spring,5.0,"수업도 수업 준비도 정말 열심히 하시고 열정있는 교수님.
다만 많은 걸 가르쳐주고 싶어 하셔서 약간 선행이 되어있을 필요가 있는 듯. 과제가 거의 매주 있긴 한데 난 오히려 과제만 하다보면 시험공부 할 필요 없어서 편했다.

수업때 영상 자료도 많이 보여주셔서 재밌고 학부생 때 놀아야 한다고 출결 3번 까지 봐주시는 것도 뭔가 좋았다(난 한번만 빠졌지만... 어쨋든..)
교수님이 많이 친절하시고 조교님들 중에도 학생들 많이 챙겨주시려는 분 계셔서 클레임히거나 질문할때도 재밌고 편안했다.

학점은 잘 주시는 듯 등수가 중간에 엄청 가까워서 당연히 비제라고 생각했는데 플러스 붙어서 나옴."
물리학 1,노태원,19,Spring,4.0,"수업 정말 성의있게 하시고 정확하게 가르치심
숙제 매주 있음  할리데이 문제임 숙제내기전 답 맞추는거 추천
시험 세번있음 시험은 숙제+할리데이+퍼즐링+기타원서 인 듯
시험이 어렵지는 않음   조교가 물리를 못함"
물리학 1,노태원,19,Spring,3.0,"과제 많구요,
기본이 안 되어있으면 과제 수행도 매우 어렵습니다. 다른 사람하고 최종 답정도는 맞춰봐야 해요 틀렸을 때 타격이 큽니다.
시험은 딱히 어려운 문제는 없지만 출제자의 의도를 알아야 풀 수 있는 문제가 좀 나와요...
컷트라인은 물어볼 친구가 없어서 잘 모르겠네요
시험결과가 보통 하루만에 나오는데 이게 최대 장점인듯 합니다"
물리학 1,노태원,19,Spring,2.0,아름답습니다. 물리학 강의를 열심히 해주시는 교수님의 모습을 보며 열심히 공부해야겠다는 생각이 듭니다. 정말 도움되었던 것은 과제를 통해 당신들의 구글링 능력을 증진시킬 수 있다는 것입니다. 학점은 밑바닥을 깔아  깐깐한지는 잘 모르겠습니다. 하지만 과제는 많다는 것을 명심하세요. 정말 열심히 물리를 공부하고 싶다면 매우 좋은 강의입니다. 확실한 건 과제는 정말 많습니다.
물리학 1,노태원,19,Spring,3.0,"수업 정말 열심히해주셔서 좋았는데 학점이 엄청 짜다.
시험 다 잘쳤는데 과제하나때문에 점수 확떨어짐"
물리학 1,노태원,19,Spring,1.0,"XX 짜요 과제 x많고 절대 오지 마요

다른 수업에서 A플이나 A맞을거 A- 주네요. 기준이 뭔지 궁금할 정도로 깐깐하네요"
물리학 1,노태원,19,Spring,2.0,매주 숙제하나씩 총 11개!  수업은 열심히하심 학점은 짬
물리학 1,노태원,19,Spring,1.0,"과제 개많고 학점이 짜요;;
님들 진짜 도망가요..."
물리학 1,노태원,19,Spring,2.0,과제 많고 성적 잘 안나옴 그나마 좋은 점은 결석 3번까지는 점수 안 깎인다는 거?
물리학 1,노태원,19,Spring,3.0,"수업 열심히하심



점수 환산점수로 들어가서 하나라도 조지면 성적 뚝 떨어짐
과제 하나 안내서 환산점수 개떡락하고 시험 3번본것보다 점수 더까임 ㅅㅂ 게다가 과제 매주있음(한학기 3달동안 11개임)
다음학기부터 피한다,,,"
물리학 1,박혜윤,21,Spring,5.0,"과제는 사실 어느 물리학 수업이든 다 똑같은 내용이니 그냥 주위에 물리학 1 수업듣는 사람 있으면 같이 푸세요. 밑에 분들처럼 강의는 그냥 할리데이책의 ppt 읽는 수준입니다. 중간에 딱 한번 과제가 선넘는 수준으로 어렵다 싶었던 때가 있었는데, 사실 그건 다같이 힘든거라 상대평가의 입장으론 전혀 타격이 없습니다. 과제를 충분히 열심히 되풀었다, 개념 이해가 충분하다. 이 두 가지면 시험이 영어라 할지라도 잘 나옵니다. 비싼 돈 들여서 할리데이 11판 원서 새 책 사놨는데, 아까워서 공부하니 A+ 받았습니다. 정 잘보고 싶은 분들 원서 사보세요. 돈아까워서 책에 나온 문제 풀고 좋은 성적 받을겁니다. ㅋㅋ"
